code_commune;nb_familles;nb_familles_monoparentales
02251;5;0
02252;25;0
02253;109,993648191043;0
02254;39,3846153846154;0
02255;45,5882352941176;0
02256;36,4;0
02257;140,739059872479;20,1055542337291
02258;115,666632367555;0
02259;124,454763202249;9,88166414769991
02260;195,496398850037;10,0306935413525
02261;119,585334024527;10,0079572377829
02262;64,0758293838863;0
02263;35,625;0
02264;213,50731658679;24,9496373791639
02265;22,6829268292683;5,67073170731707
02266;13,469387755102;4,48979591836735
02267;91,3969914983831;20,1614361848602
02268;187,18354666833;20,3988194795874
02269;45;5
02270;50,3067484662577;5,03067484662577
02271;34,2045454545455;0
02272;25,6666666666667;5,13333333333333
02273;65;0
02274;67,2;4,8
02275;100;10
02276;37,7049180327869;9,42622950819672
02277;100;20
02278;8,82352941176471;0
02279;175;40
02280;124,418015849252;9,95942478650351
02281;79,141798280842;15,0146931525724
02282;130;15
02283;84,5190356856507;9,85252748932706
02284;26,8041237113402;0
02286;257,95882318746;14,9859192408136
02287;342,357194937017;25,637340316942
02288;100;10
02289;130,617638985126;10,0397122720742
02290;821,656360535946;95,0072380019714
02291;120,607400919136;20,1002198387485
02292;410;70
02293;148,7170783762;25,3360596494153
02294;67,6995305164319;4,83568075117371
02295;266,506281711381;55,1427692056449
02296;322,65099931065;34,8276369331361
02297;45;10
02298;440,204376615682;56,4434454024573
02299;170;15
02302;103,433428976582;15,6943772683008
02303;225,849243958522;63,0853001768515
02304;681,808766907353;250,780096684361
02305;811,726548815683;136,704805152289
02306;155,535148879726;14,955594346232
02307;577,163620647489;75,2505227346221
02308;158,018576552311;24,7499799470701
02309;202,48885623493;33,6963027601942
02310;82,3733744820968;5,40490651224576
02311;36,5891472868217;4,57364341085271
02312;343,404610817047;40,3156470015927
02313;130,326938182553;15,2337466702181
02315;460;55
02316;38,75;4,84375
02317;64,2424242424242;0
02318;402,423588556759;45,0415606349572
02319;140;25
02320;78,0370321963117;0
02321;252,791432346685;24,82057485374
02322;121,269774350053;10,1061621593081
02323;40;0
02324;87,163674149268;15,2378807550311
02326;154,343147172452;5,02170913244372
02327;48,1818181818182;14,4545454545455
02328;160,554216552817;10,1714675570506
02329;144,736174212781;20,9965793198227
02330;164,941552967458;11,8582654016672
02331;38,2300884955752;0
02332;76,1841787991577;0
02333;50,9375;0
02334;852,140827860316;144,736420282267
02335;60;0
02336;299,881269848581;20,1190001142882
02337;54,7422680412371;4,56185567010309
02338;74,7017848448652;0
02339;192,284384189958;10,0577712674799
02340;1570;280
02341;83,2304066756813;0
02342;33,955223880597;0
02343;25,3086419753086;5,06172839506173
02345;5,40540540540541;0
02346;220,891007466427;25,7648130791153
02347;136,888898460979;19,1903093245127
02349;14,7368421052632;0
02350;39,1489361702128;0
02351;35,3125;0
02352;168,181133599236;29,1990992194013
02353;78,0372284667599;4,67557280626246
02354;19,0361445783133;0
02355;283,316359694104;29,7292333511184
02356;65;5
02357;14,3835616438356;0
02358;95;10
02359;370;45
02360;815,564035121063;138,784844546453
02361;1215;245
02362;75,1079263919964;15,1387403624887
02363;115;15
02364;76,9346455247119;0
02366;90,6057600752207;15,1028822422447
02367;49,7143330728249;16,5714443576083
